[2022-02-23 10:00:46,999] multiqc                                            [DEBUG  ]  This is MultiQC v1.12
[2022-02-23 10:00:50,664] multiqc                                            [DEBUG  ]  File ignored by ccs/v4 because it exceeded search pattern filesize limit: ERR4859153_2_fastqc.html
[2022-02-23 10:00:50,665] multiqc                                            [DEBUG  ]  File ignored by hicexplorer because it exceeded search pattern filesize limit: ERR4859153_2_fastqc.html
[2022-02-23 10:00:50,665] multiqc                                            [DEBUG  ]  File ignored by lima/summary because it exceeded search pattern filesize limit: ERR4859153_2_fastqc.html
[2022-02-23 10:00:50,667] multiqc                                            [DEBUG  ]  File ignored by vep/vep_txt because it exceeded search pattern filesize limit: ERR4859153_2_fastqc.html
[2022-02-23 10:00:50,667] multiqc                                            [DEBUG  ]  File ignored by longranger/invocation because it exceeded search pattern filesize limit: ERR4859153_2_fastqc.html
[2022-02-23 10:00:50,667] multiqc                                            [DEBUG  ]  File ignored by rockhopper because it exceeded search pattern filesize limit: ERR4859153_2_fastqc.html
[2022-02-23 10:00:50,667] multiqc                                            [DEBUG  ]  File ignored by rseqc/bam_stat because it exceeded search pattern filesize limit: ERR4859153_2_fastqc.html
[2022-02-23 10:00:50,667] multiqc                                            [DEBUG  ]  File ignored by rseqc/junction_annotation because it exceeded search pattern filesize limit: ERR4859153_2_fastqc.html
[2022-02-23 10:00:50,667] multiqc                                            [DEBUG  ]  File ignored by rseqc/read_distribution because it exceeded search pattern filesize limit: ERR4859153_2_fastqc.html
[2022-02-23 10:00:50,667] multiqc                                            [DEBUG  ]  File ignored by rseqc/infer_experiment because it exceeded search pattern filesize limit: ERR4859153_2_fastqc.html
[2022-02-23 10:00:50,751] multiqc                                            [DEBUG  ]  File ignored by nanostat because it exceeded search pattern filesize limit: ERR4859153_2_fastqc.html
[2022-02-23 10:00:50,770] multiqc                                            [DEBUG  ]  File ignored by ccs/v4 because it exceeded search pattern filesize limit: ERR4859141_2_fastqc.html
[2022-02-23 10:00:50,771] multiqc                                            [DEBUG  ]  File ignored by hicexplorer because it exceeded search pattern filesize limit: ERR4859141_2_fastqc.html
[2022-02-23 10:00:50,771] multiqc                                            [DEBUG  ]  File ignored by lima/summary because it exceeded search pattern filesize limit: ERR4859141_2_fastqc.html
[2022-02-23 10:00:50,774] multiqc                                            [DEBUG  ]  File ignored by vep/vep_txt because it exceeded search pattern filesize limit: ERR4859141_2_fastqc.html
[2022-02-23 10:00:50,774] multiqc                                            [DEBUG  ]  File ignored by longranger/invocation because it exceeded search pattern filesize limit: ERR4859141_2_fastqc.html
[2022-02-23 10:00:50,774] multiqc                                            [DEBUG  ]  File ignored by rockhopper because it exceeded search pattern filesize limit: ERR4859141_2_fastqc.html
[2022-02-23 10:00:50,774] multiqc                                            [DEBUG  ]  File ignored by rseqc/bam_stat because it exceeded search pattern filesize limit: ERR4859141_2_fastqc.html
[2022-02-23 10:00:50,774] multiqc                                            [DEBUG  ]  File ignored by rseqc/junction_annotation because it exceeded search pattern filesize limit: ERR4859141_2_fastqc.html
[2022-02-23 10:00:50,774] multiqc                                            [DEBUG  ]  File ignored by rseqc/read_distribution because it exceeded search pattern filesize limit: ERR4859141_2_fastqc.html
[2022-02-23 10:00:50,774] multiqc                                            [DEBUG  ]  File ignored by rseqc/infer_experiment because it exceeded search pattern filesize limit: ERR4859141_2_fastqc.html
[2022-02-23 10:00:50,865] multiqc                                            [DEBUG  ]  File ignored by nanostat because it exceeded search pattern filesize limit: ERR4859141_2_fastqc.html
[2022-02-23 10:00:50,881] multiqc                                            [DEBUG  ]  File ignored by ccs/v4 because it exceeded search pattern filesize limit: ERR4859148_1_fastqc.html
[2022-02-23 10:00:50,882] multiqc                                            [DEBUG  ]  File ignored by hicexplorer because it exceeded search pattern filesize limit: ERR4859148_1_fastqc.html
[2022-02-23 10:00:50,883] multiqc                                            [DEBUG  ]  File ignored by lima/summary because it exceeded search pattern filesize limit: ERR4859148_1_fastqc.html
[2022-02-23 10:00:50,885] multiqc                                            [DEBUG  ]  File ignored by vep/vep_txt because it exceeded search pattern filesize limit: ERR4859148_1_fastqc.html
[2022-02-23 10:00:50,885] multiqc                                            [DEBUG  ]  File ignored by longranger/invocation because it exceeded search pattern filesize limit: ERR4859148_1_fastqc.html
[2022-02-23 10:00:50,885] multiqc                                            [DEBUG  ]  File ignored by rockhopper because it exceeded search pattern filesize limit: ERR4859148_1_fastqc.html
[2022-02-23 10:00:50,885] multiqc                                            [DEBUG  ]  File ignored by rseqc/bam_stat because it exceeded search pattern filesize limit: ERR4859148_1_fastqc.html
[2022-02-23 10:00:50,885] multiqc                                            [DEBUG  ]  File ignored by rseqc/junction_annotation because it exceeded search pattern filesize limit: ERR4859148_1_fastqc.html
[2022-02-23 10:00:50,885] multiqc                                            [DEBUG  ]  File ignored by rseqc/read_distribution because it exceeded search pattern filesize limit: ERR4859148_1_fastqc.html
[2022-02-23 10:00:50,885] multiqc                                            [DEBUG  ]  File ignored by rseqc/infer_experiment because it exceeded search pattern filesize limit: ERR4859148_1_fastqc.html
[2022-02-23 10:00:50,958] multiqc                                            [DEBUG  ]  File ignored by nanostat because it exceeded search pattern filesize limit: ERR4859148_1_fastqc.html
[2022-02-23 10:00:50,975] multiqc                                            [DEBUG  ]  File ignored by ccs/v4 because it exceeded search pattern filesize limit: ERR4859141_1_fastqc.html
[2022-02-23 10:00:50,976] multiqc                                            [DEBUG  ]  File ignored by hicexplorer because it exceeded search pattern filesize limit: ERR4859141_1_fastqc.html
[2022-02-23 10:00:50,976] multiqc                                            [DEBUG  ]  File ignored by lima/summary because it exceeded search pattern filesize limit: ERR4859141_1_fastqc.html
[2022-02-23 10:00:50,979] multiqc                                            [DEBUG  ]  File ignored by vep/vep_txt because it exceeded search pattern filesize limit: ERR4859141_1_fastqc.html
[2022-02-23 10:00:50,979] multiqc                                            [DEBUG  ]  File ignored by longranger/invocation because it exceeded search pattern filesize limit: ERR4859141_1_fastqc.html
[2022-02-23 10:00:50,979] multiqc                                            [DEBUG  ]  File ignored by rockhopper because it exceeded search pattern filesize limit: ERR4859141_1_fastqc.html
[2022-02-23 10:00:50,979] multiqc                                            [DEBUG  ]  File ignored by rseqc/bam_stat because it exceeded search pattern filesize limit: ERR4859141_1_fastqc.html
[2022-02-23 10:00:50,979] multiqc                                            [DEBUG  ]  File ignored by rseqc/junction_annotation because it exceeded search pattern filesize limit: ERR4859141_1_fastqc.html
[2022-02-23 10:00:50,979] multiqc                                            [DEBUG  ]  File ignored by rseqc/read_distribution because it exceeded search pattern filesize limit: ERR4859141_1_fastqc.html
[2022-02-23 10:00:50,979] multiqc                                            [DEBUG  ]  File ignored by rseqc/infer_experiment because it exceeded search pattern filesize limit: ERR4859141_1_fastqc.html
[2022-02-23 10:00:51,069] multiqc                                            [DEBUG  ]  File ignored by nanostat because it exceeded search pattern filesize limit: ERR4859141_1_fastqc.html
[2022-02-23 10:00:51,086] multiqc                                            [DEBUG  ]  File ignored by ccs/v4 because it exceeded search pattern filesize limit: ERR4859158_1_fastqc.html
[2022-02-23 10:00:51,087] multiqc                                            [DEBUG  ]  File ignored by hicexplorer because it exceeded search pattern filesize limit: ERR4859158_1_fastqc.html
[2022-02-23 10:00:51,087] multiqc                                            [DEBUG  ]  File ignored by lima/summary because it exceeded search pattern filesize limit: ERR4859158_1_fastqc.html
[2022-02-23 10:00:51,089] multiqc                                            [DEBUG  ]  File ignored by vep/vep_txt because it exceeded search pattern filesize limit: ERR4859158_1_fastqc.html
[2022-02-23 10:00:51,089] multiqc                                            [DEBUG  ]  File ignored by longranger/invocation because it exceeded search pattern filesize limit: ERR4859158_1_fastqc.html
[2022-02-23 10:00:51,089] multiqc                                            [DEBUG  ]  File ignored by rockhopper because it exceeded search pattern filesize limit: ERR4859158_1_fastqc.html
[2022-02-23 10:00:51,089] multiqc                                            [DEBUG  ]  File ignored by rseqc/bam_stat because it exceeded search pattern filesize limit: ERR4859158_1_fastqc.html
[2022-02-23 10:00:51,089] multiqc                                            [DEBUG  ]  File ignored by rseqc/junction_annotation because it exceeded search pattern filesize limit: ERR4859158_1_fastqc.html
[2022-02-23 10:00:51,089] multiqc                                            [DEBUG  ]  File ignored by rseqc/read_distribution because it exceeded search pattern filesize limit: ERR4859158_1_fastqc.html
[2022-02-23 10:00:51,089] multiqc                                            [DEBUG  ]  File ignored by rseqc/infer_experiment because it exceeded search pattern filesize limit: ERR4859158_1_fastqc.html
[2022-02-23 10:00:51,161] multiqc                                            [DEBUG  ]  File ignored by nanostat because it exceeded search pattern filesize limit: ERR4859158_1_fastqc.html
[2022-02-23 10:00:51,172] multiqc                                            [DEBUG  ]  File ignored by ccs/v4 because it exceeded search pattern filesize limit: ERR4859154_1_fastqc.html
[2022-02-23 10:00:51,173] multiqc                                            [DEBUG  ]  File ignored by hicexplorer because it exceeded search pattern filesize limit: ERR4859154_1_fastqc.html
[2022-02-23 10:00:51,174] multiqc                                            [DEBUG  ]  File ignored by lima/summary because it exceeded search pattern filesize limit: ERR4859154_1_fastqc.html
[2022-02-23 10:00:51,176] multiqc                                            [DEBUG  ]  File ignored by vep/vep_txt because it exceeded search pattern filesize limit: ERR4859154_1_fastqc.html
[2022-02-23 10:00:51,176] multiqc                                            [DEBUG  ]  File ignored by longranger/invocation because it exceeded search pattern filesize limit: ERR4859154_1_fastqc.html
[2022-02-23 10:00:51,176] multiqc                                            [DEBUG  ]  File ignored by rockhopper because it exceeded search pattern filesize limit: ERR4859154_1_fastqc.html
[2022-02-23 10:00:51,176] multiqc                                            [DEBUG  ]  File ignored by rseqc/bam_stat because it exceeded search pattern filesize limit: ERR4859154_1_fastqc.html
[2022-02-23 10:00:51,176] multiqc                                            [DEBUG  ]  File ignored by rseqc/junction_annotation because it exceeded search pattern filesize limit: ERR4859154_1_fastqc.html
[2022-02-23 10:00:51,176] multiqc                                            [DEBUG  ]  File ignored by rseqc/read_distribution because it exceeded search pattern filesize limit: ERR4859154_1_fastqc.html
[2022-02-23 10:00:51,176] multiqc                                            [DEBUG  ]  File ignored by rseqc/infer_experiment because it exceeded search pattern filesize limit: ERR4859154_1_fastqc.html
[2022-02-23 10:00:51,275] multiqc                                            [DEBUG  ]  File ignored by nanostat because it exceeded search pattern filesize limit: ERR4859154_1_fastqc.html
[2022-02-23 10:00:51,294] multiqc                                            [DEBUG  ]  File ignored by ccs/v4 because it exceeded search pattern filesize limit: ERR4859140_1_fastqc.html
[2022-02-23 10:00:51,295] multiqc                                            [DEBUG  ]  File ignored by hicexplorer because it exceeded search pattern filesize limit: ERR4859140_1_fastqc.html
[2022-02-23 10:00:51,295] multiqc                                            [DEBUG  ]  File ignored by lima/summary because it exceeded search pattern filesize limit: ERR4859140_1_fastqc.html
[2022-02-23 10:00:51,297] multiqc                                            [DEBUG  ]  File ignored by vep/vep_txt because it exceeded search pattern filesize limit: ERR4859140_1_fastqc.html
[2022-02-23 10:00:51,297] multiqc                                            [DEBUG  ]  File ignored by longranger/invocation because it exceeded search pattern filesize limit: ERR4859140_1_fastqc.html
[2022-02-23 10:00:51,297] multiqc                                            [DEBUG  ]  File ignored by rockhopper because it exceeded search pattern filesize limit: ERR4859140_1_fastqc.html
[2022-02-23 10:00:51,297] multiqc                                            [DEBUG  ]  File ignored by rseqc/bam_stat because it exceeded search pattern filesize limit: ERR4859140_1_fastqc.html
[2022-02-23 10:00:51,297] multiqc                                            [DEBUG  ]  File ignored by rseqc/junction_annotation because it exceeded search pattern filesize limit: ERR4859140_1_fastqc.html
[2022-02-23 10:00:51,297] multiqc                                            [DEBUG  ]  File ignored by rseqc/read_distribution because it exceeded search pattern filesize limit: ERR4859140_1_fastqc.html
[2022-02-23 10:00:51,297] multiqc                                            [DEBUG  ]  File ignored by rseqc/infer_experiment because it exceeded search pattern filesize limit: ERR4859140_1_fastqc.html
[2022-02-23 10:00:51,367] multiqc                                            [DEBUG  ]  File ignored by nanostat because it exceeded search pattern filesize limit: ERR4859140_1_fastqc.html
[2022-02-23 10:00:51,382] multiqc                                            [DEBUG  ]  File ignored by ccs/v4 because it exceeded search pattern filesize limit: ERR4859156_2_fastqc.html
[2022-02-23 10:00:51,383] multiqc                                            [DEBUG  ]  File ignored by hicexplorer because it exceeded search pattern filesize limit: ERR4859156_2_fastqc.html
[2022-02-23 10:00:51,383] multiqc                                            [DEBUG  ]  File ignored by lima/summary because it exceeded search pattern filesize limit: ERR4859156_2_fastqc.html
[2022-02-23 10:00:51,385] multiqc                                            [DEBUG  ]  File ignored by vep/vep_txt because it exceeded search pattern filesize limit: ERR4859156_2_fastqc.html
[2022-02-23 10:00:51,385] multiqc                                            [DEBUG  ]  File ignored by longranger/invocation because it exceeded search pattern filesize limit: ERR4859156_2_fastqc.html
[2022-02-23 10:00:51,385] multiqc                                            [DEBUG  ]  File ignored by rockhopper because it exceeded search pattern filesize limit: ERR4859156_2_fastqc.html
[2022-02-23 10:00:51,385] multiqc                                            [DEBUG  ]  File ignored by rseqc/bam_stat because it exceeded search pattern filesize limit: ERR4859156_2_fastqc.html
[2022-02-23 10:00:51,385] multiqc                                            [DEBUG  ]  File ignored by rseqc/junction_annotation because it exceeded search pattern filesize limit: ERR4859156_2_fastqc.html
[2022-02-23 10:00:51,385] multiqc                                            [DEBUG  ]  File ignored by rseqc/read_distribution because it exceeded search pattern filesize limit: ERR4859156_2_fastqc.html
[2022-02-23 10:00:51,386] multiqc                                            [DEBUG  ]  File ignored by rseqc/infer_experiment because it exceeded search pattern filesize limit: ERR4859156_2_fastqc.html
[2022-02-23 10:00:51,462] multiqc                                            [DEBUG  ]  File ignored by nanostat because it exceeded search pattern filesize limit: ERR4859156_2_fastqc.html
[2022-02-23 10:00:51,474] multiqc                                            [DEBUG  ]  File ignored by ccs/v4 because it exceeded search pattern filesize limit: ERR4859155_2_fastqc.html
[2022-02-23 10:00:51,475] multiqc                                            [DEBUG  ]  File ignored by hicexplorer because it exceeded search pattern filesize limit: ERR4859155_2_fastqc.html
[2022-02-23 10:00:51,476] multiqc                                            [DEBUG  ]  File ignored by lima/summary because it exceeded search pattern filesize limit: ERR4859155_2_fastqc.html
[2022-02-23 10:00:51,478] multiqc                                            [DEBUG  ]  File ignored by vep/vep_txt because it exceeded search pattern filesize limit: ERR4859155_2_fastqc.html
[2022-02-23 10:00:51,478] multiqc                                            [DEBUG  ]  File ignored by longranger/invocation because it exceeded search pattern filesize limit: ERR4859155_2_fastqc.html
[2022-02-23 10:00:51,478] multiqc                                            [DEBUG  ]  File ignored by rockhopper because it exceeded search pattern filesize limit: ERR4859155_2_fastqc.html
[2022-02-23 10:00:51,478] multiqc                                            [DEBUG  ]  File ignored by rseqc/bam_stat because it exceeded search pattern filesize limit: ERR4859155_2_fastqc.html
[2022-02-23 10:00:51,478] multiqc                                            [DEBUG  ]  File ignored by rseqc/junction_annotation because it exceeded search pattern filesize limit: ERR4859155_2_fastqc.html
[2022-02-23 10:00:51,478] multiqc                                            [DEBUG  ]  File ignored by rseqc/read_distribution because it exceeded search pattern filesize limit: ERR4859155_2_fastqc.html
[2022-02-23 10:00:51,478] multiqc                                            [DEBUG  ]  File ignored by rseqc/infer_experiment because it exceeded search pattern filesize limit: ERR4859155_2_fastqc.html
[2022-02-23 10:00:51,556] multiqc                                            [DEBUG  ]  File ignored by nanostat because it exceeded search pattern filesize limit: ERR4859155_2_fastqc.html
[2022-02-23 10:00:51,570] multiqc                                            [DEBUG  ]  File ignored by ccs/v4 because it exceeded search pattern filesize limit: ERR4859147_1_fastqc.html
[2022-02-23 10:00:51,572] multiqc                                            [DEBUG  ]  File ignored by hicexplorer because it exceeded search pattern filesize limit: ERR4859147_1_fastqc.html
[2022-02-23 10:00:51,572] multiqc                                            [DEBUG  ]  File ignored by lima/summary because it exceeded search pattern filesize limit: ERR4859147_1_fastqc.html
[2022-02-23 10:00:51,574] multiqc                                            [DEBUG  ]  File ignored by vep/vep_txt because it exceeded search pattern filesize limit: ERR4859147_1_fastqc.html
[2022-02-23 10:00:51,574] multiqc                                            [DEBUG  ]  File ignored by longranger/invocation because it exceeded search pattern filesize limit: ERR4859147_1_fastqc.html
[2022-02-23 10:00:51,574] multiqc                                            [DEBUG  ]  File ignored by rockhopper because it exceeded search pattern filesize limit: ERR4859147_1_fastqc.html
[2022-02-23 10:00:51,574] multiqc                                            [DEBUG  ]  File ignored by rseqc/bam_stat because it exceeded search pattern filesize limit: ERR4859147_1_fastqc.html
[2022-02-23 10:00:51,574] multiqc                                            [DEBUG  ]  File ignored by rseqc/junction_annotation because it exceeded search pattern filesize limit: ERR4859147_1_fastqc.html
[2022-02-23 10:00:51,574] multiqc                                            [DEBUG  ]  File ignored by rseqc/read_distribution because it exceeded search pattern filesize limit: ERR4859147_1_fastqc.html
[2022-02-23 10:00:51,574] multiqc                                            [DEBUG  ]  File ignored by rseqc/infer_experiment because it exceeded search pattern filesize limit: ERR4859147_1_fastqc.html
[2022-02-23 10:00:51,649] multiqc                                            [DEBUG  ]  File ignored by nanostat because it exceeded search pattern filesize limit: ERR4859147_1_fastqc.html
[2022-02-23 10:00:51,661] multiqc                                            [DEBUG  ]  File ignored by ccs/v4 because it exceeded search pattern filesize limit: ERR4859140_2_fastqc.html
[2022-02-23 10:00:51,662] multiqc                                            [DEBUG  ]  File ignored by hicexplorer because it exceeded search pattern filesize limit: ERR4859140_2_fastqc.html
[2022-02-23 10:00:51,662] multiqc                                            [DEBUG  ]  File ignored by lima/summary because it exceeded search pattern filesize limit: ERR4859140_2_fastqc.html
[2022-02-23 10:00:51,664] multiqc                                            [DEBUG  ]  File ignored by vep/vep_txt because it exceeded search pattern filesize limit: ERR4859140_2_fastqc.html
[2022-02-23 10:00:51,664] multiqc                                            [DEBUG  ]  File ignored by longranger/invocation because it exceeded search pattern filesize limit: ERR4859140_2_fastqc.html
[2022-02-23 10:00:51,664] multiqc                                            [DEBUG  ]  File ignored by rockhopper because it exceeded search pattern filesize limit: ERR4859140_2_fastqc.html
[2022-02-23 10:00:51,664] multiqc                                            [DEBUG  ]  File ignored by rseqc/bam_stat because it exceeded search pattern filesize limit: ERR4859140_2_fastqc.html
[2022-02-23 10:00:51,664] multiqc                                            [DEBUG  ]  File ignored by rseqc/junction_annotation because it exceeded search pattern filesize limit: ERR4859140_2_fastqc.html
[2022-02-23 10:00:51,664] multiqc                                            [DEBUG  ]  File ignored by rseqc/read_distribution because it exceeded search pattern filesize limit: ERR4859140_2_fastqc.html
[2022-02-23 10:00:51,664] multiqc                                            [DEBUG  ]  File ignored by rseqc/infer_experiment because it exceeded search pattern filesize limit: ERR4859140_2_fastqc.html
[2022-02-23 10:00:51,739] multiqc                                            [DEBUG  ]  File ignored by nanostat because it exceeded search pattern filesize limit: ERR4859140_2_fastqc.html
[2022-02-23 10:00:51,751] multiqc                                            [DEBUG  ]  File ignored by ccs/v4 because it exceeded search pattern filesize limit: ERR4859139_2_fastqc.html
[2022-02-23 10:00:51,752] multiqc                                            [DEBUG  ]  File ignored by hicexplorer because it exceeded search pattern filesize limit: ERR4859139_2_fastqc.html
[2022-02-23 10:00:51,752] multiqc                                            [DEBUG  ]  File ignored by lima/summary because it exceeded search pattern filesize limit: ERR4859139_2_fastqc.html
[2022-02-23 10:00:51,754] multiqc                                            [DEBUG  ]  File ignored by vep/vep_txt because it exceeded search pattern filesize limit: ERR4859139_2_fastqc.html
[2022-02-23 10:00:51,754] multiqc                                            [DEBUG  ]  File ignored by longranger/invocation because it exceeded search pattern filesize limit: ERR4859139_2_fastqc.html
[2022-02-23 10:00:51,754] multiqc                                            [DEBUG  ]  File ignored by rockhopper because it exceeded search pattern filesize limit: ERR4859139_2_fastqc.html
[2022-02-23 10:00:51,754] multiqc                                            [DEBUG  ]  File ignored by rseqc/bam_stat because it exceeded search pattern filesize limit: ERR4859139_2_fastqc.html
[2022-02-23 10:00:51,754] multiqc                                            [DEBUG  ]  File ignored by rseqc/junction_annotation because it exceeded search pattern filesize limit: ERR4859139_2_fastqc.html
[2022-02-23 10:00:51,754] multiqc                                            [DEBUG  ]  File ignored by rseqc/read_distribution because it exceeded search pattern filesize limit: ERR4859139_2_fastqc.html
[2022-02-23 10:00:51,754] multiqc                                            [DEBUG  ]  File ignored by rseqc/infer_experiment because it exceeded search pattern filesize limit: ERR4859139_2_fastqc.html
[2022-02-23 10:00:51,830] multiqc                                            [DEBUG  ]  File ignored by nanostat because it exceeded search pattern filesize limit: ERR4859139_2_fastqc.html
[2022-02-23 10:00:51,843] multiqc                                            [DEBUG  ]  File ignored by ccs/v4 because it exceeded search pattern filesize limit: ERR4859153_1_fastqc.html
[2022-02-23 10:00:51,844] multiqc                                            [DEBUG  ]  File ignored by hicexplorer because it exceeded search pattern filesize limit: ERR4859153_1_fastqc.html
[2022-02-23 10:00:51,844] multiqc                                            [DEBUG  ]  File ignored by lima/summary because it exceeded search pattern filesize limit: ERR4859153_1_fastqc.html
[2022-02-23 10:00:51,846] multiqc                                            [DEBUG  ]  File ignored by vep/vep_txt because it exceeded search pattern filesize limit: ERR4859153_1_fastqc.html
[2022-02-23 10:00:51,846] multiqc                                            [DEBUG  ]  File ignored by longranger/invocation because it exceeded search pattern filesize limit: ERR4859153_1_fastqc.html
[2022-02-23 10:00:51,846] multiqc                                            [DEBUG  ]  File ignored by rockhopper because it exceeded search pattern filesize limit: ERR4859153_1_fastqc.html
[2022-02-23 10:00:51,846] multiqc                                            [DEBUG  ]  File ignored by rseqc/bam_stat because it exceeded search pattern filesize limit: ERR4859153_1_fastqc.html
[2022-02-23 10:00:51,846] multiqc                                            [DEBUG  ]  File ignored by rseqc/junction_annotation because it exceeded search pattern filesize limit: ERR4859153_1_fastqc.html
[2022-02-23 10:00:51,846] multiqc                                            [DEBUG  ]  File ignored by rseqc/read_distribution because it exceeded search pattern filesize limit: ERR4859153_1_fastqc.html
[2022-02-23 10:00:51,846] multiqc                                            [DEBUG  ]  File ignored by rseqc/infer_experiment because it exceeded search pattern filesize limit: ERR4859153_1_fastqc.html
[2022-02-23 10:00:51,921] multiqc                                            [DEBUG  ]  File ignored by nanostat because it exceeded search pattern filesize limit: ERR4859153_1_fastqc.html
[2022-02-23 10:00:51,935] multiqc                                            [DEBUG  ]  File ignored by ccs/v4 because it exceeded search pattern filesize limit: ERR4859157_2_fastqc.html
[2022-02-23 10:00:51,936] multiqc                                            [DEBUG  ]  File ignored by hicexplorer because it exceeded search pattern filesize limit: ERR4859157_2_fastqc.html
[2022-02-23 10:00:51,936] multiqc                                            [DEBUG  ]  File ignored by lima/summary because it exceeded search pattern filesize limit: ERR4859157_2_fastqc.html
[2022-02-23 10:00:51,938] multiqc                                            [DEBUG  ]  File ignored by vep/vep_txt because it exceeded search pattern filesize limit: ERR4859157_2_fastqc.html
[2022-02-23 10:00:51,938] multiqc                                            [DEBUG  ]  File ignored by longranger/invocation because it exceeded search pattern filesize limit: ERR4859157_2_fastqc.html
[2022-02-23 10:00:51,938] multiqc                                            [DEBUG  ]  File ignored by rockhopper because it exceeded search pattern filesize limit: ERR4859157_2_fastqc.html
[2022-02-23 10:00:51,938] multiqc                                            [DEBUG  ]  File ignored by rseqc/bam_stat because it exceeded search pattern filesize limit: ERR4859157_2_fastqc.html
[2022-02-23 10:00:51,938] multiqc                                            [DEBUG  ]  File ignored by rseqc/junction_annotation because it exceeded search pattern filesize limit: ERR4859157_2_fastqc.html
[2022-02-23 10:00:51,938] multiqc                                            [DEBUG  ]  File ignored by rseqc/read_distribution because it exceeded search pattern filesize limit: ERR4859157_2_fastqc.html
[2022-02-23 10:00:51,938] multiqc                                            [DEBUG  ]  File ignored by rseqc/infer_experiment because it exceeded search pattern filesize limit: ERR4859157_2_fastqc.html
[2022-02-23 10:00:52,009] multiqc                                            [DEBUG  ]  File ignored by nanostat because it exceeded search pattern filesize limit: ERR4859157_2_fastqc.html
[2022-02-23 10:00:52,026] multiqc                                            [DEBUG  ]  File ignored by ccs/v4 because it exceeded search pattern filesize limit: ERR4859159_2_fastqc.html
[2022-02-23 10:00:52,027] multiqc                                            [DEBUG  ]  File ignored by hicexplorer because it exceeded search pattern filesize limit: ERR4859159_2_fastqc.html
[2022-02-23 10:00:52,027] multiqc                                            [DEBUG  ]  File ignored by lima/summary because it exceeded search pattern filesize limit: ERR4859159_2_fastqc.html
[2022-02-23 10:00:52,029] multiqc                                            [DEBUG  ]  File ignored by vep/vep_txt because it exceeded search pattern filesize limit: ERR4859159_2_fastqc.html
[2022-02-23 10:00:52,029] multiqc                                            [DEBUG  ]  File ignored by longranger/invocation because it exceeded search pattern filesize limit: ERR4859159_2_fastqc.html
[2022-02-23 10:00:52,029] multiqc                                            [DEBUG  ]  File ignored by rockhopper because it exceeded search pattern filesize limit: ERR4859159_2_fastqc.html
[2022-02-23 10:00:52,029] multiqc                                            [DEBUG  ]  File ignored by rseqc/bam_stat because it exceeded search pattern filesize limit: ERR4859159_2_fastqc.html
[2022-02-23 10:00:52,029] multiqc                                            [DEBUG  ]  File ignored by rseqc/junction_annotation because it exceeded search pattern filesize limit: ERR4859159_2_fastqc.html
[2022-02-23 10:00:52,029] multiqc                                            [DEBUG  ]  File ignored by rseqc/read_distribution because it exceeded search pattern filesize limit: ERR4859159_2_fastqc.html
[2022-02-23 10:00:52,029] multiqc                                            [DEBUG  ]  File ignored by rseqc/infer_experiment because it exceeded search pattern filesize limit: ERR4859159_2_fastqc.html
[2022-02-23 10:00:52,100] multiqc                                            [DEBUG  ]  File ignored by nanostat because it exceeded search pattern filesize limit: ERR4859159_2_fastqc.html
[2022-02-23 10:00:52,115] multiqc                                            [DEBUG  ]  File ignored by ccs/v4 because it exceeded search pattern filesize limit: ERR4859150_1_fastqc.html
[2022-02-23 10:00:52,116] multiqc                                            [DEBUG  ]  File ignored by hicexplorer because it exceeded search pattern filesize limit: ERR4859150_1_fastqc.html
[2022-02-23 10:00:52,116] multiqc                                            [DEBUG  ]  File ignored by lima/summary because it exceeded search pattern filesize limit: ERR4859150_1_fastqc.html
[2022-02-23 10:00:52,119] multiqc                                            [DEBUG  ]  File ignored by vep/vep_txt because it exceeded search pattern filesize limit: ERR4859150_1_fastqc.html
[2022-02-23 10:00:52,119] multiqc                                            [DEBUG  ]  File ignored by longranger/invocation because it exceeded search pattern filesize limit: ERR4859150_1_fastqc.html
[2022-02-23 10:00:52,119] multiqc                                            [DEBUG  ]  File ignored by rockhopper because it exceeded search pattern filesize limit: ERR4859150_1_fastqc.html
[2022-02-23 10:00:52,119] multiqc                                            [DEBUG  ]  File ignored by rseqc/bam_stat because it exceeded search pattern filesize limit: ERR4859150_1_fastqc.html
[2022-02-23 10:00:52,119] multiqc                                            [DEBUG  ]  File ignored by rseqc/junction_annotation because it exceeded search pattern filesize limit: ERR4859150_1_fastqc.html
[2022-02-23 10:00:52,119] multiqc                                            [DEBUG  ]  File ignored by rseqc/read_distribution because it exceeded search pattern filesize limit: ERR4859150_1_fastqc.html
[2022-02-23 10:00:52,119] multiqc                                            [DEBUG  ]  File ignored by rseqc/infer_experiment because it exceeded search pattern filesize limit: ERR4859150_1_fastqc.html
[2022-02-23 10:00:52,221] multiqc                                            [DEBUG  ]  File ignored by nanostat because it exceeded search pattern filesize limit: ERR4859150_1_fastqc.html
[2022-02-23 10:00:52,239] multiqc                                            [DEBUG  ]  File ignored by ccs/v4 because it exceeded search pattern filesize limit: ERR4859146_2_fastqc.html
[2022-02-23 10:00:52,240] multiqc                                            [DEBUG  ]  File ignored by hicexplorer because it exceeded search pattern filesize limit: ERR4859146_2_fastqc.html
[2022-02-23 10:00:52,241] multiqc                                            [DEBUG  ]  File ignored by lima/summary because it exceeded search pattern filesize limit: ERR4859146_2_fastqc.html
